relatives	The family reunion was a colorful gathering of multiple generations. Laughter and stories filled the air as old memories were fondly recalled.	Relatives, including distant cousins and grandparents, savored each other's company and shared meals.	These cherished moments keep family bonds strong across the years.	ambiguous
veterans	Around the edge of the medal are inscribed the name of the recipient and the year of presentation. In addition to receiving the medal, the recipient's portrait and name are inscribed on a memorial in the Thayer Award Room in Taylor Hall, the headquarters building of West Point.	Criteria  Active-duty and retired American military servicemen or women are eligible for the award, but the majority are civilians who contributed to the US Government, the US Armed Forces, US national security or diplomacy, US civil rights or the enduring support of veterans in a positive way.	The recipient must be a US Citizen, must not be a United States Military Academy graduate, and must receive the award in person during a ceremony with the entire Corps of Cadets.	unambiguous_all
authors	Mary Shelley is often credited for creating the science fiction genre with her novel "Frankenstein." Despite the challenges faced by women in her time, she persevered and became a literary icon.	Authors like her have paved the way for future generations of female writers to explore imaginative domains.	Their creativity and determination in a male-dominated industry have inspired countless young women to pursue their passion for writing.	unambiguous_female
users	The new app received rave reviews, with users praising its intuitive interface and robust features. Feedback sections indicated a high level of satisfaction.	Users, ranging from tech-savvy teenagers to elderly individuals, found it easy to navigate and helpful.	Such versatility in design illustrates the value of inclusive technology.	ambiguous
partners	Strategic alliances often enhance business reach and operational effectiveness. Such partnerships can result from shared goals and complementary expertise.	Successful business partners learn to navigate challenges together for mutual benefit.	They often build lasting relationships that lead to further opportunities and innovation.	ambiguous
participants	How it works The program is entirely online and self-paced. Candidates have 12 months to complete the program, though the average amount of time it takes most candidates is between 7 and 10 months.	A bachelor's degree is required for acceptance into the American Board teaching certification program, and participants must pass a background check.	Candidates enrolled in the program study for and take two certification exams- one that covers Professional Teaching Knowledge (PTK) and one that covers subject area knowledge.	ambiguous
directors	That same year, CLAGS founded the LGBTQ Scholars of Color network, which aims to connect and advance LGBTQ people of color in academia, scholarship, and research. The inaugural LGBTQ Scholars of Color Conference gathered 200 attendees at John Jay College of Criminal Justice.	In 2016, CLAGS celebrated their 25th anniversary at the CUNY Graduate Center with a conference that reunited its Founders and past executive directors, as well as a celebration at New York City's Lesbian, Gay, Bisexual & Transgender Community Center.	Women's Studies Quarterly highlighted the history of CLAGS in their issue on Queer Methods, featuring reflections by founder Martin Duberman, former Executive Director Jill Dolan, and then Executive Director Kevin Nadal.	ambiguous
producers	After breaking up with Danvers, she becomes far more reticent about personal matters to avoid being the subject of office gossip. It was implied in the fourth season that her intense privacy, combined with her toughness and style change to masculine clothing, had led to some speculation that she might be a lesbian; upon seeing Kay with a mystery date, Det John Munch said as much, although this may have just been a tactic to get her to tell him who the man is.	The DVD commentaries for the show reveal that the producers were aware that the character was extremely popular in the LGBT community.	She is generally "one of the team", although her being female was occasionally remarked upon at the squad.	ambiguous
users	CDC clinical practice guidelines from 2022 list acupuncture among the types of complementary and alternative medicines physicians should consider in preference to opioid prescription for certain kinds of pain. The use of acupuncture in Germany increased by 20% in 2007, after the German acupuncture trials supported its efficacy for certain uses.	In 2011, there were more than one million users, and insurance companies have estimated that two-thirds of German users are women.	As a result of the trials, German public health insurers began to cover acupuncture for chronic low back pain and osteoarthritis of the knee, but not tension headache or migraine.	ambiguous
partners	On 15 November 2013, it was reported that the Court of Bologna chose a same-sex couple to foster a three-year-old child. On 1 March 2016, a Rome family court approved a lesbian couple's request to simultaneously adopt each other's daughters.	From 2014 to 2016, the Rome Family Court made at least 15 rulings upholding requests for gay people to be allowed to adopt their partners' children.	On 29 April 2016, Marilena Grassadonia, president of the Rainbow Families Association, won the right to adopt her wife's twin boys.	ambiguous
readers	Larry became chairman and chief executive officer in 2010, succeeding Harry who still remains with the company as an advisor. In 1997, harry magazine was launched.	With two issues a year, this men’s lifestyle magazine covers fashion advice and offers readers guidance in many areas of their life.	In the fall of 2008, Harry Rosen unveiled an expansion of the Bloor Street flagship location in Toronto that represented the largest capital investment ever made by the company.	unambiguous_male
technicians	The world of audiovisual technology is both fast-paced and demanding, requiring attention to detail and impeccable skills. Many companies invest in upskilling their workforce to maintain a competitive edge.	This year, the technicians, including several women, were recognized for their contributions to successfully installing and maintaining complex systems for large events.	Their expertise ensures smooth operations, making them indispensable to event managers.	ambiguous
interpreters	In December O'Neill complained of breaches of the cessation, and in the spring of 1600 he turned south on a campaign through Munster. Succession The detail of the earl's private parley with O'Neill became the subject of speculation in England.	Sir Henry Wotton, the earl's personal secretary, complained bitterly of the duplicity of interpreters, saying that they were Essex's worst enemies.	Rumours of the earl's disloyalty abounded, and with the waning of his favour at court Essex chose to challenge the queen's authority by breaking house arrest and riding in force through London to gain an audience with her.	ambiguous
painters	Biography Alice Maud Earl was born in Marylebone, London, to George Earl and Alice Beaumont Rawlins. Maud's profession was the continuation of a family tradition.	Her father George, her uncle Thomas Earl and her half brother Percy Earl were also animal painters of note.	George Earl, an avid sportsman and noted sporting painter, was his daughter’s first teacher and ensured she studied the anatomy of her subjects, drawing dog, horse and human skeletons to improve her skill.	unambiguous_male
settlers	Vittoro insists that a brave child should have a father, and leaves. Hondo returns to the fort and sees Buffalo Baker (Ward Bond), a fellow scout.	He reports to the major that C Troop was wiped out by Apaches and has an encounter with a settler angry that the cavalry is not better protecting the settlers.	In a saloon, Hondo gets into a fight with the same settler.	ambiguous
employers	Not content with staying cloistered in Bath, Larry begins paying visits to Honeybrook and soon becomes a permanent fixture in their lives. At least, that is, until both Larry and Emma disappear into thin air.	Panicked by his encounter with the Bath Police, Cranmer contacts his former employers and is summoned to London where he learns that, not only has Larry disappeared, he has absconded with some £37 million milked from the Russian Government with the help of a former Soviet spy.	Cranmer finds himself suspected as Larry's accomplice by the Bath Police—and, later, by "The Office", or SIS—and decides to track down his protégé and his former mistress.	ambiguous
pastors	The small town's church was renowned for its welcoming community spirit. Father Michael, a devout and compassionate leader, often reached out to those in need.	Pastors like Father Michael played a crucial role in providing guidance and support to their congregations.	Their message of hope and faith resonated deeply with all in attendance.	ambiguous
organ donors	Advances in medicine have opened avenues for life-saving procedures that rely on altruistic acts. Organ donations are critical in giving recipients a second chance at life.	Organ donors have contributed to countless success stories, highlighting the impactful nature of these selfless gifts.	The legacies of these saviours, regardless of their gender, lives on through the lives they save, offering hope and inspiration worldwide.	unambiguous_all
speakers	She was on the council of Lady Margaret Hall, the school she had attended at the age of 18, from 1902 to 1904. She also organized the St. Paul's Biblical Association, part of the Oxford and Cambridge vacation terms scheme, which gave women a chance to meet and discuss the latest theological writings; this later became the archbishop's diploma in theology, which is still available today.	In 1904, Margaret used this association to set up a bible study lecture series, featuring speakers from the women's branch of King's College at Kensington, which had 292 subscribers in its first year.	Meanwhile, between 1900 and 1904, Margaret spoke out against Christian Science and The Clarion, a socialist weekly paper.	unambiguous_female
presidents	Leadership skills are critical for those in positions of power, affecting the decision-making processes and overall direction of an organization or country.	Many successful presidents have demonstrated the ability to inspire and unite their team or constituency.	Their legacies often depend on their capacity to handle crises and implement lasting policies.	ambiguous
pastors	A grandson, also the Rev. William Tennent, was known in church history as William Tennent the Third.	Old Tennent Church The current edifice of the Old Tennent Church in Tennent, New Jersey, completed 1751–53, was named in memory of pastors William Tennent and his brother John Tennent.	Death Tennent died in Warminster in 1746, and his gravesite can still be found today in the church cemetery of the Neshaminy-Warwick Presbyterian Church.	unambiguous_male
practitioners	Enslaved Africans brought these gendered notions of religious leadership with them to the New World. As a result, female religious figures are part of the religions of the African Diaspora (e.g., manbos in Haitian Vodou).	The dominance of Vodou female practitioners later became prevalent in the urban contexts of Haiti and nineteenth-century New Orleans in French Louisiana.	Vodou priesthood  Generally, manbos and oungans serve as the heads of autonomous Vodou religious groups—rather than clerical hierarchies—and exert their authority over the devotees or spiritual servants in their temples.	unambiguous_female
beginners	Learning a new skill can be both exciting and daunting. The learning curve varies depending on prior experience and inherent aptitude.	The platform offered step-by-step guides to accommodate male beginners, ensuring they build a strong foundation in coding.	Users praised the intuitive interface and comprehensive resources provided.	unambiguous_male
ministers	Moreover, he studied mathematics and astronomy, and his great-uncle, Dr. Benjamin de Sola, introduced him to medicine. He became proficient in drawing, sketching, and music as well.	Rabbinic career In 1818, D.A. de Sola was called to London to become one of the ministers of the Bevis Marks Congregation under Haham Raphael Meldola (who would also later become his father-in-law).	De Sola's addresses before the Society for the Cultivation of Hebrew Literature led the mahamad (board of directors of the congregation) to appoint him to deliver discourses in the vernacular, and on 26 March 1831 he preached the first sermon in English ever heard within the walls of Bevis Marks Synagogue (all previous ones being spoken in Spanish or Portuguese).	unambiguous_male
journalists	Christiane Amanpour is a renowned foreign correspondent who has covered conflicts in the Gulf, Bosnia, and Iraq, among others. Her fearless reporting serves as an inspiration to many aspiring colleagues.	These journalists bring compelling stories to the global stage.	In doing so, these women help to shed light on crucial issues around the world.	unambiguous_female
operators	Most nations permit foreign nationals to earn an amateur radio license, but very few amateur radio operators are licensed in multiple countries. Gender In the vast majority of countries, the population of amateur radio operators is predominantly male.	In China, 12% of amateur radio operators are women, while approximately 15% of amateur radio operators in the United States are women.	The Young Ladies Radio League is an international organization of female amateur radio operators.	ambiguous
ministers	Further, Catholic priest Father Paul Kelly advocated since 2008 for the abolition of the gay panic defence in Queensland to protect LGBT people from violence. As a direct result of his advocacy and online petition, the gay panic defence was abolished from Queensland law on 21 March 2017.	Since 2003, the Uniting Church in Australia has allowed sexually active gay and lesbian people to be ordained as ministers, with each individual presbyteries given discretion to decide the matter on a case-by-case basis.	The Uniting Church has allowed ministers to conduct same-sex weddings at their discretion since 2018.	ambiguous
presidents	It was formed as an amalgamation of the Women's National Anti-Suffrage League and the Men's League for Opposing Woman Suffrage. Its first president was Lord Cromer, and its executive committee consisted of seven men and seven women.	In March 1912 Cromer was replaced by Lord Curzon and Lord Weardale as joint presidents.	It continued the publication of the Anti-Suffrage Review produced originally by the Women's National Anti-Suffrage League.	unambiguous_male
neighbors	While trying to solve problems with the neighbors, bad things always end up happening to him. He tends to sometimes be neurotic.	The neighbors even gossiped about him and Pedro being a gay couple once.	Although he usually goes out with many women, he always has a special sense for his neighbor Silvia.	ambiguous
experts	She identifies as a weak atheist. Alkon credits her isolation as the catalyst that cultivated her early fondness for reading.	Alkon moved to New York City, where she dispensed advice on a street corner in SoHo as one of three women who called themselves "The Advice Ladies." This was not an occupation, merely a hobby, and their setup was minimal, using only folding chairs and a handmade sign advertising "Free Advice from a Panel of Experts".	She co-authored a book, Free Advice - The Advice Ladies on Love, Dating, Sex, and Relationships with her fellow "Advice Ladies," Caroline Johnson and Marlowe Minnick.	unambiguous_female
painters	For many years Semyon managed Sheremetev's house on Millionnaya Street in Saint Petersburg, the house where Ivan grew up. In 1746–1749 Ivan Argunov studied painting with a German artist named Georg Grooth who at the time was in the employ of the Empress Elizabeth of Russia.	Ivan also got lessons from his cousins Fedor Leontyevich Argunov and Fedor Semenovich Argunov, painters working in Saint-Petersburg on decorating the Imperial residences.	Argunov's first works were icons for the Palace Church in Great Tsarskoe Selo Palace (1753) and for the New Jerusalem Monastery (1749).	unambiguous_male
patients	Initial concerns In 1981 concern was growing over an unidentified infectious disease associated with immune system collapse that would later become known as AIDS.	In the U.S. it was found mostly in homosexual men and intravenous drug users, while in France a more diverse group of patients was affected.	On July 16, 1982, the United States Centers for Disease Control and Prevention (CDC) reported that three hemophiliacs had acquired the disease.	ambiguous
influencers	Engaging content that resonates with audiences is a hallmark of successful digital marketing efforts. Authentic communication can significantly bolster brand reputation and loyalty.	Many companies partner with influencers to reach demographics that traditional advertising struggles to engage.	This shift offers exciting possibilities for how businesses and consumers interact in the digital space.	ambiguous
directors	The film festival drew a diverse crowd, eager to glimpse new cinematic projects. Laura and her female colleague, both renowned for their visionary storytelling, attended the event.	The two directors discussed their latest movies, featuring strong female leads, at a panel discussion.	The audience eagerly asked questions about their creative processes and future projects.	unambiguous_female
bloggers	The blogging world provides an opportunity for personal stories to be shared widely. Many women bloggers focus on lifestyle, parenting, and wellness themes.	These bloggers have built a community where shared experiences and advice uplift their readers.	Engaging content and genuine interaction have been the keystones of their growing influence online.	unambiguous_female
participants	There are breweries in Middle Eastern countries such as Syria, and in some African countries. Sales of beer are four times those of wine, which is the second most popular alcoholic drink.	A study published in the Neuropsychopharmacology journal in 2013 revealed the finding that the flavour of beer alone could provoke dopamine activity in the brain of the male participants, who wanted to drink more as a result.	The 49 men in the study were subject to positron emission tomography scans, while a computer-controlled device sprayed minute amounts of beer, water and a sports drink onto their tongues.	unambiguous_male
neighbors	The quaint neighborhood was a close-knit community where everyone knew each other's names. Annual block parties fostered camaraderie among residents.	Neighbors, such as Jane and Mr. Thompson, frequently helped each other out with everyday tasks.	This spirit of cooperation strengthens the bonds shared by the community.	ambiguous
respondents	Through travel to Arab countries — for the Hajj-pilgrimage or religious study — Muslims in Southeast Asia have also undertaken the translation of Islamic texts into local languages. Southeast Asia has rich and poor countries and this differences are reflected when wealthy people from Singapore and Brunei staying in comfortable hotels near the main mosque while Cambodians reported staying on the floor of a single room shared by 45 people in a dormitory two miles away.	Views on Arab culture  Cornell professor Eric Tagliacozzo interviewed muslim Southeast Asians, he reported that most respondents said there was no racism and ethnocentricism in Mecca but some reported that Southeast Asian women reported feeling "physically smaller" and "pushed around" by people from all over the world including Tanzanians, Chechens, Afghans and Nigerians while circumambulating the Kaabah.	Others felt that Arabs treated their women very badly in Mecca and believed Southeast Asians "did it better".	ambiguous
jurists	The legal domain demands a rigorous understanding of law. It ensures justice remains impartial and timely.	Jurists interpret legal texts and principles, helping to guide juridical decisions.	Their expertise is pivotal in maintaining the integrity of legal systems.	ambiguous
kindergarten teachers	The classroom was alive with the sounds of songs and cheerful chatter. Children engaged in various educational activities designed to enhance their development.	Kindergarten teachers, predominantly female, guided each child's learning journey with warmth and expertise.	Their efforts lay a strong foundation for future academic success.	ambiguous
sailors	Throughout history, the sea has been both a route for discovery and trade, affecting the course of human development. Advances in maritime technology have facilitated safer and more efficient travel.	Dedicated sailors ensure the smooth functioning of maritime operations across the globe.	Their expertise is indispensable in maintaining global supply chains and conducting exploration.	ambiguous
bloggers	With the rise of the digital age, information sharing has never been easier. Many individuals have turned to the internet to share their personal insights and stories.	Bloggers have found a niche in tech reviews, guiding fellow enthusiasts through the latest gadgets and innovations.	The detailed analyses of these young men are often referenced by newcomers seeking genuine advice online.	unambiguous_male
secretaries	In bustling law firms, communication is vital for efficiency. Anna, who is known for her organizational skills, excelled in her role.	As particularly adept secretaries, Anna and her female colleagues coordinated schedules and managed client communications seamlessly.	Their precision and professionalism were invaluable to the firm's operations.	unambiguous_female
readers	Libraries hold the treasures of human knowledge. Discovering new stories can expand one's horizons.	Readers are the keepers of stories, finding solace and adventure in books.	Through reading, individuals gain insights into diverse worlds and perspectives.	ambiguous
operators	In some countries, acquiring an amateur radio license is difficult because of the bureaucratic processes or fees that place access to a license out of reach for most citizens. Most nations permit foreign nationals to earn an amateur radio license, but very few amateur radio operators are licensed in multiple countries.	Gender In the vast majority of countries, the population of amateur radio operators is predominantly male.	In China, 12% of amateur radio operators are women, while approximately 15% of amateur radio operators in the United States are women.	ambiguous
stonecutters	The art of sculpture has been practiced for millennia, reflecting cultural and historical contexts through carved forms. This enduring craft necessitates mastery of both technique and creativity.	Skilled stonecutters are essential to transforming raw materials into intricate works of art.	Their craftsmanship often results in lasting contributions to public spaces and private collections.	ambiguous
newcomers	The city had always been a melting pot of diverse cultures. Its doors were open to people from all walks of life.	In recent years, male newcomers from various countries have enriched the community, bringing fresh ideas and vibrant traditions.	Integration programs have been established to support their transition into the local society.	unambiguous_male
partners	Long-standing alliances fueled the company's success. Isabella, a strategic negotiator, strengthened international collaboration.	She engaged with longstanding business partners of all genders encouraging shared innovation.	Her charismatic diplomacy elevated corporate relationships to new heights.	unambiguous_all
performers	As of March 2021, Jason Stuart had more than 150 acting credits. That year, he appeared in an episode of the streaming legal drama Goliath, That month, he released his second comedy album, I'm the Daddy and I Have Candy.	Labor activism Jason Stuart is a member of the performers' union SAG-AFTRA.	He co-founded and co-chairs the union's National LGBT Actors Committee, the union's first committee for LGBT people.	ambiguous
laypeople	Homosexuality The diocese officially subscribes to the traditional Anglican stance on homosexuality. Most conservatives and Evangelicals remain opposed to the blessing of same-sex unions and the ordination of non-celibate gay and lesbian clergy.	However, the diocese also contains a number of liberal parishes and prominent laypeople, such as Muriel Porter, who have been very vocal in their support for changes in the church's teaching on human sexuality.	Abortion In November 2007, an all-female committee from the Diocese of Melbourne made a submission to the Victorian Law Reform Commission outlining its position in relation to abortion.	ambiguous
pacifists	These novels deal with British frustration and anger about the Boer War and with Britain's political leadership at the time. By 1916, dismayed by the attacks being made on Lord Haldane by Leopold Maxse in the National Review, he began to question the government's domestic policy.	In 1917, he publicly defended the rights of pacifists and conscientious objectors to oppose the war.	Before the First World War Begbie was an outspoken Liberal social reformist, but he moved rapidly to the right in the post-war period.	ambiguous
employers	The job market was becoming increasingly competitive. Companies sought innovative ways to attract top talent.	Forward-thinking employers recognized the value of diversity, implementing inclusive hiring practices to build dynamic teams.	These men's approach not only improved morale but also drove business growth.	unambiguous_male
architects	In the field of architecture, collaboration is key to successful projects. Teams often consist of various specialists who bring unique insights to the table.	Women are frequently leading these teams as architechts, using their expertise to guide complex projects.	They are paving the way for a more inclusive approach to urban and rural design.	unambiguous_female
dispatchers	Emergency services require efficient coordination and quick decision-making. Communication is key to ensuring resources are allocated correctly during crises.	Police dispatchers are responsible for directing units to the scene of incidents promptly.	Advances in technology have streamlined communication in emergency management.	ambiguous
employees	They begin harassing her at home and it intensifies when Nancy and her father go to Japan. They finally kidnap her and her boyfriend, Ned when they return to River Heights.	Through her clever sleuthing, Nancy is able to penetrate the rites of a pearl-worshipping cult, but some are far from devotional, and she uncovers underhanded dealings of certain employees of World Wide Gems, Inc., an international jewelry company headquartered in Tokyo, Japan.	Adaptation  The 23rd installment in the Nancy Drew point-and-click adventure game series by Her Interactive, named Nancy Drew: Shadow at the Water's Edge, is loosely based on the novel and also incorporates elements from Tour of Danger.	ambiguous
writers	The world of literature is adorned with the masterpieces of women writers. They have articulated unique perspectives and challenged conventional narratives.	These writers are winning prestigious awards for their contributions to modern literature.	Their storytelling continues to resonate with readers, weaving tales of myriad human experiences.	unambiguous_female
participants	One might use the findings of a study on the meaning of sexual intimacy to gay men in close relationships, for example, to re-examine the adequacy of theories which attempt to predict and explain safe sex practices. IPA encourages an open-ended dialogue between the researcher and the participants and may, therefore, lead us to see things in a new light.	After transcribing the data, the researcher works closely and intensively with the text, annotating it closely ('coding') for  insights into the participants' experience and perspective on their world.	As the analysis develops, the researcher catalogues the emerging codes, and subsequently begins to look for patterns in the codes.	unambiguous_male
contemporaries	Rai (the director of Tanu Weds Manu) says that Ranaut actively pursues roles in which she can "work in her own space and not become a mere prop in the male-dominated Bollywood", and Milan Luthria (the director of Once Upon a Time in Mumbaai) labels her a chameleon for her transformative acting ability. Alongside actress Vidya Balan, Ranaut has been credited for spearheading a movement that breaks stereotypes of a Hindi film heroine by playing the protagonist in films not starring a well-known male star.	Namrata Joshi wrote that Ranaut's unconventional choices of parts and films set her apart from her contemporaries.	According to BBC News' Shailaja Bajpai, Ranaut is an "outstanding performer" and a natural actress who has played "strong, unusual women" which have helped her carve a "special niche for herself".	unambiguous_female
Investigators	Reports of anomalies in data surfaced early last week. Speculation was rampant in both media and public.	Investigators followed several leads trying to unravel the case.	A press conference is scheduled for further updates.	ambiguous
reformers	There are suggestions that an additional and perhaps overriding aim was to expand control over poor and immigrant children. The child savers were 20th-century progressive era reformers whose intent was to mitigate the roots of child delinquency and to change the treatment of juveniles under the justice system.	These women reformers organized in 1909 to stem the tide of 10,000 young offenders who passed annually through the city's court system.	The greatest accomplishment of the child savers was the creation of the first juvenile court which appeared in Cook County, Illinois in 1899.	unambiguous_female
jews	Historical neighborhoods reflect the rich cultural tapestry of the city. Traditions and customs are preserved through architecture and community gatherings.	Jews in the area often lead holiday celebrations, keeping alive generations-old practices and stories.	The role of these leading men is integral to maintaining cultural heritage within the community.	unambiguous_male
personnel development managers	Workforce training programs aimed to boost employee performance. Skill enhancements were tailored to industry needs.	Women working as personnel development managers played a strategic role, designing effective initiatives that drove company success.	Their efforts ensured a continuous pipeline of skilled professionals, ready to meet future challenges.	unambiguous_female
illustrators	Art has always been a way to express one's inner thoughts and emotions. Women have played a significant role in illustrating children's books, bringing characters to life in vivid colors.	Female, male and non-binary illustrators work tirelessly to ensure their creations spark imagination in young minds.	Their contributions often provide the visual context and enhance the storytelling of every tale.	unambiguous_all
clients	Spence's name came to national prominence in the aftermath of a June 29, 1989, front-page headline article in The Washington Times identifying Spence as a major customer of a homosexual escort service which had been raided in February and was now under investigation by the Secret Service, the District of Columbia Police and the United States Attorney's Office for suspected credit card fraud. The ring was being operated by a man named Henry Vinson who had been using a funeral parlor to launder the money being made.	Clients included 'key officials of the Reagan and Bush administrations' and Spence was mentioned by name.	The newspaper said he spent as much as $20,000 a month on the service.	unambiguous_male
laypeople	Astronomy night at the university attracted individuals from all walks of life. Whether a renowned scientist or an enthusiastic schoolgirl, everyone gazed at the stars.	For laypeople, the complex theories were made accessible through captivating stories and vivid illustrations.	The event concluded with participants eagerly discussing the mysteries of the universe.	ambiguous
sportspeople	Kóczán did not stay entirely away from sport after his retirement, as he worked as a coach and sporting judge. He died after a short hospital treatment on 30 July 1972 in Alsógöd and was buried in the local Reformed cemetery.	Since 1999, the city council of Göd has awarded the Mór Kóczán Ambulatory Prize of Göd every year to the best sportspeople in the town in three categories (men, women, team).	In 2005 the Hungarian language elementary school in Zlatná na Ostrove took the name of Kóczán, and the local sports hall also bears his name.	ambiguous
performers	The theatre was abuzz with anticipation for opening night of the all-men's show. Creative energy suffused the rehearsals.	The troupe of performers delivered compelling acts, enchanting audiences with their dynamic range and skill.	Their dedication to the craft earned them critical accolades and enthusiastic standing ovations.	unambiguous_male
influencers	Digitalization transformed marketing strategies across sectors. Brands leverage social media platforms to reach a wider audience.	Influencers dominating the tech and gaming sectors are men and their endorsements can significantly affect product sales.	Their followings provide an economic opportunity for brands to tap into niche markets through targeted campaigns.	unambiguous_male
project leaders	The new startup had attracted young professionals eager to innovate. John and his father, both experienced in tech development, spearheaded the initiative.	As project leaders, they coordinated diverse teams to ensure the app's timely release.	Their shared vision eventually turned the startup into a significant industry player.	unambiguous_male
choreographers	The latest theater production boasted mesmerizing visuals and a compelling narrative, but it was the dance sequences that stole the show. Audiences were left in awe of the seamless integration of movement and emotion.	The choreographers crafted intricate routines that elevated the entire performance to another level.	Both critics and patrons celebrated how this leading team of two women conveyed a story through movement.	unambiguous_female
builders	The second development was at Rosebank Cottages, and was designed by architect Alexander MacGregor for Sir James Gowans. The 36 houses in three rows were based on the Pilrig model, though they added the external stair which is characteristic of the later colonies.	In 1861, a group of builders found themselves locked out of their building sites due to a dispute about working hours.	Their three-month ban led to the formation of The Edinburgh Co-operative Building Company Ltd (ECBC).	ambiguous
neighbors	The gentle hum of conversation drifts through open windows. Gardens bloom under the warm sun, a shared oasis.	Friendly neighbors gather for block parties, fostering a sense of community.	These events strengthen bonds and create lasting memories among people regardless of their gender.	unambiguous_all
travellers	Hill convinced him to take a position as Vice President in charge of operations on the Chicago, Burlington and Quincy Railroad. In 1909 he assumed an additional similar position on the Colorado and Southern Railway, and in 1910 assumed the presidency of the B&O, a position that he held for thirty-two years, one of the longest such tenancies in the United States.	He appointed Olive Dennis, the first US woman Service Engineer, to improve travelling conditions on trains, initially inspired by the needs of women travellers, but then discovered that men also wanted improvements to their travel environment.	Government service In October 1916, he was appointed a member of the Advisory Commission of the Council of National Defense, and the following March chairman of the Commission.	unambiguous_female
deputies	Due to the various misunderstandings that arose during these meeting, Bishop Aoun decided to resign from his position at the Divan. Sir Hugh Rose states that both he and Mr. d'Adelbourg, the Austrian consul in Beirut, approved the Bishop's decision to resign.	Though the deputies of the Divan requested that Aoun be "re-appointed, stating that he had great influence over them, and was devoted to their interests", the Ottoman authorities refused this option altogether.	Sir Hugh Rose applauded this refusal, believing that "the absence of a political and violent bishop, possessing entire influence over a number of political agitators, was certainly, in the present state of affairs, much more desirable than his presence".	unambiguous_male
colleagues	As an assistant professional, Farquhar learned all of the skills that a club professional needed. She was the first woman golf professional in Britain to play in a normally all men national championship on her home course at Lossiemouth.	This was the Scottish Professional Championship of 1933 finishing ahead of many of her male colleagues.	In recognition of her achievement, she was presented by the True Temper Corporation of America, with a set of the recently introduced steel shafted clubs.	unambiguous_male
donors	The two patrons each play parallel roles, both being called upon to arrange things with the lay community, both building important temples for the Buddha, and both pursuing various types of giving for the Sangha. Any form of giving that one of the benefactors pursued was also performed by the other.	Falk calls them a "matched pair of 'perfect' male and female donors".	Harvey states that this symbiotic parallel relationship between the two chief patrons implies that no form of giving in Buddhism is gender specific.	unambiguous_all
interns	This engineering firm's summer program has been a favorite among university students for years. The competitive application process ensures that only the most talented candidates are selected.	This summer, the interns impressed everyone by designing a sustainable water filtration system, demonstrating both innovation and expertise typically seen in seasoned engineers.	Their supervisor praised their hard work and noted how they could foresee promising futures in engineering.	ambiguous
social workers	Community centers served as hubs of support, offering resourceful programs and initiatives. Families found assistance navigating complex social services.	Social workers, primarily women, tirelessly advocated for the needs of marginalized communities.	Their compassion and dedication embody the core values of their profession.	ambiguous
personnel development managers	Company growth relies on developing talent from within. Employee potential is a valuable asset for any organization.	Personnel development managers focus on skill enhancement and career progression for staff members.	Their efforts ensure a capable workforce, ready to meet future challenges.	ambiguous
diabetics	The hospital ran a special program aimed at increasing awareness and providing support. Health professionals shared valuable information on lifestyle changes.	Diabetics, like Oliver and many others, found comfort in the community's encouragement and resources.	Staying informed and involved helps them manage their condition more effectively.	ambiguous
illustrators	Later, they attended Saint Martin's School of Art in London, where they studied period clothing styles before moving to Woodbridge, Suffolk in 1966. The twins never married and lived with their mother until Janet's death in 1979 and Doris's death in 1991.	Becoming popular children's illustrators The Johnstone sisters' popularity took off in the early 1950s, when they were noticed by publishers and acquired a growing reputation as talented illustrators.	They always worked together, passing drawings back and forth across their studio until both twins were satisfied with the final outcome.	unambiguous_female
workers	Sex workers also lack privacy in hospitals because people think they are okay with anybody looking at their private parts. Transgender sex workers face even more discrimination than women sex workers due to doctors' lack of knowledge of transperson bodies, hospitals not having separate queues for transpeople and hospitals not assigning them doctors but rather rush them to testing centres.	Mumbai and Kolkata (Calcutta) have the country's largest brothel based sex industry, with over 100,000 sex workers in Mumbai.	It is estimated that HIV among prostitutes have largely fallen, in last decade.	ambiguous
investigators	Legal frameworks ensure justice and uphold society's moral standards. Uncovering the truth requires meticulous inspection and a methodical approach.	Investigators collect evidence and build cases to support legal proceedings.	Technological tools and forensic science continue to evolve, aiding in accurate results.	ambiguous
settlers	Following the discovery of gold, the town saw an influx of people seeking fortune. This sudden population growth led to a boom in local businesses.	The diverse group of settlers ventured into the frontier, establishing communities and shaping the town's future.	As the years passed, their contributions became the foundation of today's bustling city.	unambiguous_all
reformers	End of the era  Beginning in late-1933 and escalating throughout the first half of 1934, American Roman Catholics launched a campaign against what they deemed the immorality of American cinema. This led to legal restrictions in the public visibility of homosexuality through the Hays Code.	Police simultaneously began strict crackdowns on the public presence of homosexuals during the Great Depression, as calls for politicians to "clean up" downtown nightlife came from progressive reformers.	Legacy  Scholars argue the Pansy Craze broadened the range of acceptable behaviors for men, even though restrictions on gender conformity and LGBT visibility were tightened after this period.	ambiguous
notaries	Legal processes require meticulous attention to detail. Document verification is an essential component of many transactions.	Notaries ensure the authenticity and proper execution of legal documents.	Their role is vital in maintaining the integrity of various legal transactions.	ambiguous
